SEGID,LANGPAIR,ANNOTYPE,BINLABEL,MEANSCORE,NUMANNOT
1,fa-en,fl,False,-1.1866288194989834,7
2,fa-en,fl,True,0.16098907118561032,7
3,fa-en,fl,True,-0.1750222239463452,7
4,fa-en,fl,True,0.936746741578544,7
5,fa-en,fl,False,-0.6605690618819408,7
6,fa-en,fl,True,-0.38383801460077327,7
7,fa-en,fl,True,1.1069237555784874,7
8,fa-en,fl,True,1.1990376615856142,7
9,fa-en,fl,True,-0.08212200879283059,7
10,fa-en,fl,True,0.2735361106055412,7
11,fa-en,fl,True,0.21576324247191492,7
12,fa-en,fl,True,1.2330523672233187,7
13,fa-en,fl,True,0.957950498197734,7
14,fa-en,fl,True,0.8125922623794061,7
15,fa-en,fl,True,1.316651602628075,7
16,fa-en,fl,True,0.4817343716450994,7
17,fa-en,fl,True,0.7414462972679277,7
18,fa-en,fl,True,1.190509677047993,7
19,fa-en,fl,True,0.910645118032825,7
20,fa-en,fl,True,0.8397956918247061,7
21,fa-en,fl,True,0.8497915181109494,7
22,fa-en,fl,True,0.008270895016838389,7
23,fa-en,fl,True,-0.3006985890139884,7
24,fa-en,fl,True,0.4232459267428516,7
25,fa-en,fl,True,-0.05588400296893843,7
26,fa-en,fl,True,1.1248383955550814,7
27,fa-en,fl,True,0.7440103689653508,7
28,fa-en,fl,True,-0.30192329401183243,7
29,fa-en,fl,True,1.0312456974249813,7
30,fa-en,fl,True,0.6142450774232707,7
31,fa-en,fl,True,0.7948564086289098,7
32,fa-en,fl,False,-0.8851028095426795,7
33,fa-en,fl,True,0.25906869897958706,7
34,fa-en,fl,False,-0.6727884536313805,7
35,fa-en,fl,True,1.2639098194111862,7
36,fa-en,fl,True,0.6459109838196958,7
37,fa-en,fl,True,1.1150229131726068,7
38,fa-en,fl,True,0.7785639521494506,7
39,fa-en,fl,True,0.2356815358350378,7
40,fa-en,fl,True,1.0543933712199711,7
41,fa-en,fl,True,0.8361244182676876,7
42,fa-en,fl,True,1.303152660230025,7
43,fa-en,fl,False,-0.6997848819541266,7
44,fa-en,fl,True,0.3629045777627579,7
45,fa-en,fl,True,0.6919442696744439,7
46,fa-en,fl,True,-0.01523738112163874,7
47,fa-en,fl,True,1.116046180613914,7
48,fa-en,fl,True,-0.011395289435922924,7
49,fa-en,fl,True,0.876239613530873,7
50,fa-en,fl,True,0.7687237455677864,7
51,fa-en,fl,True,-0.7406911829110187,7
52,fa-en,fl,True,1.226749565138515,7
53,fa-en,fl,True,-0.43171942959453985,7
54,fa-en,fl,True,1.2916716484283874,7
55,fa-en,fl,True,1.0839804974266924,7
56,fa-en,fl,True,-0.7081580618668014,7
57,fa-en,fl,True,0.5852753388981389,7
58,fa-en,fl,True,0.056701186489592714,7
59,fa-en,fl,True,-0.731029101626487,7
60,fa-en,fl,True,0.7984956629275178,7
61,fa-en,fl,True,0.5931386370246792,7
62,fa-en,fl,False,-0.7073127145254403,7
63,fa-en,fl,True,0.05350941312910517,7
64,fa-en,fl,False,-0.9043831538097304,7
65,fa-en,fl,True,0.3016007878565436,7
66,fa-en,fl,True,1.0963590749929737,7
67,fa-en,fl,True,1.2065696987072638,7
68,fa-en,fl,True,1.1562908856657632,7
69,fa-en,fl,False,-0.6167673152777313,7
70,fa-en,fl,True,-0.33554912950562,7
71,fa-en,fl,True,0.02888621722157266,7
72,fa-en,fl,True,0.8413891324107683,7
73,fa-en,fl,True,0.5698283106896863,7
74,fa-en,fl,True,0.2881205980344191,7
75,fa-en,fl,True,1.0878763377770297,7
76,fa-en,fl,False,-1.1399607033745658,7
77,fa-en,fl,True,0.17847500712485978,7
78,fa-en,fl,True,0.6637902146364407,7
79,fa-en,fl,True,-0.4933494645491012,7
80,fa-en,fl,True,0.48852909933014205,7
81,fa-en,fl,True,0.6184845258384583,7
82,fa-en,fl,True,0.3361255381154581,7
83,fa-en,fl,True,-0.3832264061853192,7
84,fa-en,fl,True,0.03933533888785031,7
85,fa-en,fl,True,0.4001723738447616,7
86,fa-en,fl,True,-0.13763238728605542,7
87,fa-en,fl,True,-0.23410452213260352,7
88,fa-en,fl,True,0.5662561693504378,7
89,fa-en,fl,True,-0.7789643208454827,7
90,fa-en,fl,True,0.9760488729996606,7
91,fa-en,fl,True,0.6870745937047991,7
92,fa-en,fl,True,-0.4358689509961045,7
93,fa-en,fl,True,0.6538823853618859,7
94,fa-en,fl,True,-0.09212180308161148,7
95,fa-en,fl,True,-0.3412829458381369,7
96,fa-en,fl,True,-0.48258051963519094,7
97,fa-en,fl,True,0.14438372159901317,7
98,fa-en,fl,True,-0.4205147810794176,7
99,fa-en,fl,True,0.013993638614787227,7
100,fa-en,fl,True,0.6121407947402441,7
101,fa-en,fl,True,0.40612778375697456,7
102,fa-en,fl,True,0.5632320875583358,7
103,fa-en,fl,True,0.23099404808838336,7
104,fa-en,fl,True,0.06004175777651792,7
105,fa-en,fl,True,0.8084382189208515,7
106,fa-en,fl,True,-0.11692615451719945,7
107,fa-en,fl,True,-0.2224894572758863,7
108,fa-en,fl,True,0.5223173008836798,7
109,fa-en,fl,True,0.7072481244885249,7
110,fa-en,fl,True,-0.37076827212578867,7
111,fa-en,fl,False,-0.9146797381628395,7
112,fa-en,fl,True,0.9070024103781807,7
113,fa-en,fl,True,0.42026218773934243,7
114,fa-en,fl,True,0.8727275247433796,7
115,fa-en,fl,True,-0.07486466670080859,5
116,fa-en,fl,False,-0.9842889950571513,5
117,fa-en,fl,False,-1.6178415170470788,5
118,fa-en,fl,False,-1.3205228195686023,5
119,fa-en,fl,True,1.3318969836972474,5
120,fa-en,fl,False,-0.7785743811466946,5
121,fa-en,fl,False,-0.8815727313205366,5
122,fa-en,fl,True,-0.162583128143245,5
123,fa-en,fl,True,0.7896602066865216,5
124,fa-en,fl,True,0.622394469683474,5
125,fa-en,fl,False,-1.2096220759357863,5
126,fa-en,fl,False,-0.8741449269495944,5
127,fa-en,fl,True,0.6637600751824357,5
128,fa-en,fl,False,-0.7897423306152224,5
129,fa-en,fl,False,-1.0153964312608168,5
130,fa-en,fl,True,0.9363991997741101,5
131,fa-en,fl,True,0.7472854198093231,5
