SEGID,LANGPAIR,ANNOTYPE,BINLABEL,MEANSCORE,NUMANNOT
1,fa-en,bl,False,-1.0245280684874074,7
2,fa-en,bl,True,-0.1701864531759381,7
3,fa-en,bl,True,-0.01979812855096243,7
4,fa-en,bl,True,0.6718246940501281,7
5,fa-en,bl,False,-0.35295946679999934,7
6,fa-en,bl,False,-0.6617401608263476,7
7,fa-en,bl,True,1.1156179394838583,7
8,fa-en,bl,True,1.1343540183897356,7
9,fa-en,bl,True,-0.1129763257426925,7
10,fa-en,bl,True,0.2261107106303972,7
11,fa-en,bl,True,0.3042598732625266,7
12,fa-en,bl,True,1.1387307969275102,7
13,fa-en,bl,True,1.0483912312487342,7
14,fa-en,bl,True,1.0450425974522557,7
15,fa-en,bl,True,1.2658132149664267,7
16,fa-en,bl,True,0.5248557486048583,7
17,fa-en,bl,True,0.7577801878364596,7
18,fa-en,bl,True,1.0122539073637111,7
19,fa-en,bl,True,0.829048607448794,7
20,fa-en,bl,True,0.7356660380685708,7
21,fa-en,bl,True,0.7831168661487844,7
22,fa-en,bl,True,-0.08079697610265425,7
23,fa-en,bl,True,-0.4565643813929025,7
24,fa-en,bl,True,-0.2741844182637276,7
25,fa-en,bl,True,0.15752310980280845,7
26,fa-en,bl,True,1.0080001710937772,7
27,fa-en,bl,True,0.7711177999904492,7
28,fa-en,bl,True,-0.3348521401772414,7
29,fa-en,bl,True,0.9916601294050741,7
30,fa-en,bl,True,0.48140060917813515,7
31,fa-en,bl,True,0.5851460046404727,7
32,fa-en,bl,False,-0.9148384488992193,7
33,fa-en,bl,True,0.18540433465750156,7
34,fa-en,bl,False,-0.27598926262212475,7
35,fa-en,bl,True,1.1378625310005794,7
36,fa-en,bl,True,0.566261165748139,7
37,fa-en,bl,True,1.030943910619866,7
38,fa-en,bl,True,0.864195924202676,7
39,fa-en,bl,True,0.3490631954319764,7
40,fa-en,bl,True,1.1554973111614795,7
41,fa-en,bl,True,1.0271743020623572,7
42,fa-en,bl,True,1.3001502146153439,7
43,fa-en,bl,False,-0.6308927710769614,7
44,fa-en,bl,True,0.3229971451968951,7
45,fa-en,bl,True,0.7771273040751648,7
46,fa-en,bl,True,0.11146249674039121,7
47,fa-en,bl,True,1.1136405760280108,7
48,fa-en,bl,True,0.23777959158160153,7
49,fa-en,bl,True,0.7447899391817406,7
50,fa-en,bl,True,0.7541373743592393,7
51,fa-en,bl,False,-0.9002150834656375,7
52,fa-en,bl,True,1.1330551244528067,7
53,fa-en,bl,True,-0.5886110379879315,7
54,fa-en,bl,True,1.1913844904123891,7
55,fa-en,bl,True,1.0474830976145468,7
56,fa-en,bl,True,-0.631209576969673,7
57,fa-en,bl,True,0.6341639834771191,7
58,fa-en,bl,True,0.0741187751696316,7
59,fa-en,bl,False,-0.6531173194251343,7
60,fa-en,bl,True,0.930393594685245,7
61,fa-en,bl,True,0.5921967414936052,7
62,fa-en,bl,False,-0.43582669676358293,7
63,fa-en,bl,True,0.07398875572855912,7
64,fa-en,bl,False,-0.8712989000695927,7
65,fa-en,bl,True,0.4293632578867383,7
66,fa-en,bl,True,1.1478695859739987,7
67,fa-en,bl,True,1.305082969718032,7
68,fa-en,bl,True,0.2994613291985808,7
69,fa-en,bl,False,-0.8381003063896735,7
70,fa-en,bl,True,-0.6180189095370243,7
71,fa-en,bl,True,0.17153173450581788,7
72,fa-en,bl,True,0.9040570711064568,7
73,fa-en,bl,True,0.692305684602834,7
74,fa-en,bl,True,0.40722623645742334,7
75,fa-en,bl,True,0.9269222899956947,7
76,fa-en,bl,False,-0.9397420875557706,7
77,fa-en,bl,True,0.14555523293944242,7
78,fa-en,bl,True,0.6856489622128125,7
79,fa-en,bl,True,-0.7100716035463339,7
80,fa-en,bl,True,0.20563299951259303,7
81,fa-en,bl,True,0.6282884837853999,7
82,fa-en,bl,True,0.3839342855481403,7
83,fa-en,bl,True,-0.29623281489715536,7
84,fa-en,bl,True,0.24222158835990595,7
85,fa-en,bl,True,0.4654309699121108,7
86,fa-en,bl,True,0.052115912201660564,7
87,fa-en,bl,True,-0.26419919182495194,7
88,fa-en,bl,True,0.5483615183886924,7
89,fa-en,bl,True,-0.5497679507500127,7
90,fa-en,bl,True,0.9724190525489566,7
91,fa-en,bl,True,1.085215414369508,7
92,fa-en,bl,True,-0.3007829542944166,7
93,fa-en,bl,True,0.5473049729516398,7
94,fa-en,bl,True,0.10014113171555329,7
95,fa-en,bl,False,-0.46530116427557167,7
96,fa-en,bl,True,-0.4677699711306205,7
97,fa-en,bl,True,0.21305613256572772,7
98,fa-en,bl,True,-0.5325837972946257,7
99,fa-en,bl,True,-0.08463717142516833,7
100,fa-en,bl,True,0.4392955588686521,7
101,fa-en,bl,True,0.3184133211636765,7
102,fa-en,bl,True,0.5392745302534606,7
103,fa-en,bl,True,0.3892509633636871,7
104,fa-en,bl,True,0.17267253484425596,7
105,fa-en,bl,True,0.7634923185557272,7
106,fa-en,bl,True,-0.06082032669907505,7
107,fa-en,bl,True,-0.010480656745381884,7
108,fa-en,bl,True,0.6838372654796714,7
109,fa-en,bl,True,0.755440894242411,7
110,fa-en,bl,True,-0.6211786881210061,7
111,fa-en,bl,False,-1.0185364779185047,7
112,fa-en,bl,True,0.9199872754956832,7
113,fa-en,bl,True,0.4397766092263273,7
114,fa-en,bl,True,0.8702453297837984,7
115,fa-en,bl,True,0.055062385440037775,5
116,fa-en,bl,False,-1.092729731133414,5
117,fa-en,bl,False,-1.9159474872590667,5
118,fa-en,bl,False,-1.3766656923404537,5
119,fa-en,bl,True,1.1648893633608064,5
120,fa-en,bl,False,-1.1542531387129782,5
121,fa-en,bl,False,-1.1039174042402664,5
122,fa-en,bl,True,-0.16248381535700565,5
123,fa-en,bl,True,0.6508512374960819,5
124,fa-en,bl,True,0.7201224496464139,5
125,fa-en,bl,False,-1.1914714359695142,5
126,fa-en,bl,False,-0.8787704965146605,5
127,fa-en,bl,True,0.6379721785322154,5
128,fa-en,bl,False,-0.6607410365391355,5
129,fa-en,bl,False,-1.0138476552311868,5
130,fa-en,bl,True,0.9131579660150229,5
131,fa-en,bl,True,0.6919238333714959,5
132,fa-en,bl,True,0.5729548264332522,5
133,fa-en,bl,True,0.35217524609870965,5
134,fa-en,bl,True,-0.18745230181932562,5
135,fa-en,bl,True,0.440811147237025,5
136,fa-en,bl,True,0.7379213206297007,5
137,fa-en,bl,True,0.2972904999827585,5
138,fa-en,bl,True,-0.5209786553791818,5
139,fa-en,bl,False,-1.295383091613088,5
140,fa-en,bl,True,0.2258333270256359,5
141,fa-en,bl,True,-0.23081893094607836,5
142,fa-en,bl,True,0.5381162582539216,5
143,fa-en,bl,True,-0.039814637100965125,5
144,fa-en,bl,False,-0.9602413915564716,5
145,fa-en,bl,True,-0.13479650033729002,5
146,fa-en,bl,True,0.13184695244930186,5
147,fa-en,bl,False,-0.8540553796834315,5
148,fa-en,bl,True,-0.72988838903055,5
149,fa-en,bl,False,-1.6904307665101643,5
150,fa-en,bl,False,-0.8263848003510837,5
151,fa-en,bl,False,-1.0083964227046367,5
152,fa-en,bl,False,-0.5573018660681349,5
153,fa-en,bl,True,-0.047519470765749604,5
154,fa-en,bl,False,-0.2569464963896694,5
155,fa-en,bl,True,0.6040073455798187,5
156,fa-en,bl,True,0.7801570579344297,5
157,fa-en,bl,True,0.30225228250244807,5
158,fa-en,bl,True,-0.24612514938503213,5
159,fa-en,bl,False,-0.9728549210190189,5
160,fa-en,bl,False,-1.3210559830032476,3
161,fa-en,bl,False,-0.6161594684942449,3
162,fa-en,bl,False,-0.9201942766216872,3
163,fa-en,bl,True,0.6085960616512055,3
164,fa-en,bl,False,-1.6635074010670297,3
165,fa-en,bl,False,-0.7236590167536631,3
166,fa-en,bl,False,-0.7728228263598979,3
167,fa-en,bl,False,-1.5274431253884069,3
168,fa-en,bl,True,-0.21177017014579858,3
169,fa-en,bl,False,-1.4866678423204558,3
170,fa-en,bl,True,-0.12288767996999533,3
171,fa-en,bl,False,-1.2120698707065147,3
172,fa-en,bl,True,0.9297869444808118,3
173,fa-en,bl,False,-1.4295828326943691,3
174,fa-en,bl,True,0.022327287601716612,3
175,fa-en,bl,False,-1.5161459856226644,3
176,fa-en,bl,False,-1.5690118457824471,3
177,fa-en,bl,False,-0.8122879748818003,3
178,fa-en,bl,False,-1.2758971266997545,3
179,fa-en,bl,False,-1.1989932989716878,3
180,fa-en,bl,True,-0.18496677596543412,3
181,fa-en,bl,True,-0.47550096353292925,3
182,fa-en,bl,True,1.2458926617580335,3
183,fa-en,bl,True,0.2877120233800015,3
184,fa-en,bl,False,-1.5034974045221656,3
185,fa-en,bl,True,0.0723142372935167,3
186,fa-en,bl,True,0.21287243163996883,3
187,fa-en,bl,True,0.8716947030578703,3
188,fa-en,bl,True,1.3631241139776715,3
189,fa-en,bl,True,1.3631241139776715,3
190,fa-en,bl,True,0.5721024719921255,3
191,fa-en,bl,False,-0.9463080842072372,3
192,fa-en,bl,False,-1.0145798881667785,3
193,fa-en,bl,True,-0.046504089578299546,3
194,fa-en,bl,False,-1.000291521596162,3
195,fa-en,bl,True,-0.29992176693807965,3
196,fa-en,bl,True,-0.3369637274811997,3
197,fa-en,bl,False,-1.1094902608446502,3
198,fa-en,bl,True,0.4700728022261081,3
199,fa-en,bl,True,1.3798714642947625,3
200,fa-en,bl,True,0.01691160430057421,5
201,fa-en,bl,True,0.4765756285117634,5
202,fa-en,bl,True,0.12330182852943997,5
203,fa-en,bl,True,0.9642314189033666,5
204,fa-en,bl,True,0.9830544084624983,5
205,fa-en,bl,True,0.0909513497997678,5
206,fa-en,bl,True,0.8027104704211909,5
207,fa-en,bl,True,-0.29243105000664615,5
208,fa-en,bl,True,0.17966853457914173,5
209,fa-en,bl,False,-1.4247798312046251,5
210,fa-en,bl,False,-0.5642915236109827,5
211,fa-en,bl,True,0.5237011804431977,5
212,fa-en,bl,True,0.2044343082566913,5
213,fa-en,bl,True,-0.16211143448971255,5
214,fa-en,bl,False,-0.9583337888772073,5
215,fa-en,bl,False,-0.3958442746341817,5
216,fa-en,bl,False,-0.2805341031517786,5
217,fa-en,bl,False,-0.5963313747540092,5
218,fa-en,bl,True,-0.2851213883546818,5
219,fa-en,bl,True,0.4858885315963133,5
220,fa-en,bl,True,0.0825039845225819,5
221,fa-en,bl,True,0.22727290239432593,5
222,fa-en,bl,True,1.0523430881857017,5
223,fa-en,bl,True,-0.0697332471897425,5
224,fa-en,bl,False,-0.1255330585034677,5
225,fa-en,bl,True,0.5923899777492954,5
226,fa-en,bl,True,0.12328091329500915,5
227,fa-en,bl,True,0.36310218270510963,5
228,fa-en,bl,False,-0.7785505658529839,5
229,fa-en,bl,True,-0.10600054680823638,5
230,fa-en,bl,True,1.2520549287422893,5
231,fa-en,bl,True,1.3123453898838175,5
232,fa-en,bl,True,0.18898863429791074,5
233,fa-en,bl,True,0.29413669105418444,5
234,fa-en,bl,True,1.3123453898838175,5
235,fa-en,bl,True,1.413366164928945,3
236,fa-en,bl,False,-1.6987602965164375,3
237,fa-en,bl,True,0.7747694650934926,3
238,fa-en,bl,True,0.8848831894367922,3
239,fa-en,bl,True,-0.1348366396582556,3
240,fa-en,bl,True,-0.5539483882198626,3
241,fa-en,bl,True,1.413366164928945,3
242,fa-en,bl,True,1.3966188146118537,3
243,fa-en,bl,True,0.3962801798598307,3
244,fa-en,bl,True,0.6799381658766253,3
245,fa-en,bl,True,0.006982318532717423,3
246,fa-en,bl,False,-1.5977378585472748,3
247,fa-en,bl,True,1.1482349611983262,3
248,fa-en,bl,False,-1.8094945688109716,3
249,fa-en,bl,False,-1.1237257165973273,3
250,fa-en,bl,True,0.28438702354744644,3
251,fa-en,bl,True,-0.01472627697063498,3
252,fa-en,bl,True,-0.28347731937018267,3
253,fa-en,bl,True,-0.46840093269403865,3
254,fa-en,bl,True,0.16593571257919856,3
255,fa-en,bl,False,-1.1647031901068123,3
256,fa-en,bl,True,-0.27765162730964843,3
257,fa-en,bl,True,0.5331888327778778,3
258,fa-en,bl,True,0.38794259323488234,3
259,fa-en,bl,True,0.21708311550065607,3
260,fa-en,bl,False,-0.6425954450782444,3
261,fa-en,bl,True,-0.15132888871587333,3
262,fa-en,bl,True,1.1956506108067597,3
263,fa-en,bl,True,0.24204610298117626,3
264,fa-en,bl,True,0.24272762566317038,3
265,fa-en,bl,False,-1.3006358831992881,3
266,fa-en,bl,False,-1.23184581280798,3
267,fa-en,bl,False,-1.0393170754545047,3
268,fa-en,bl,True,0.00428790146882115,3
269,fa-en,bl,True,-0.021977156644927682,3
270,fa-en,bl,False,-0.672114895169161,3
271,fa-en,bl,True,-0.1627082403662344,3
272,fa-en,bl,True,0.8075317031323456,3
273,fa-en,bl,True,-0.14091743297826323,3
274,fa-en,bl,True,0.105219661947748,3
275,fa-en,bl,True,0.040965984531987354,3
276,fa-en,bl,True,-0.13780465840466652,3
277,fa-en,bl,True,0.9257094124180787,3
278,fa-en,bl,True,-0.5211749478445749,3
279,fa-en,bl,True,0.4006224463066647,3
280,fa-en,bl,True,-0.1541059193571851,3
281,fa-en,bl,True,-0.09441676846464121,3
282,fa-en,bl,True,1.3798714642947625,3
283,fa-en,bl,True,0.356714720723065,3
284,fa-en,bl,True,-0.04251723500580231,3
285,fa-en,bl,True,0.0834188197423525,3
286,fa-en,bl,True,0.14684935707254787,3
287,fa-en,bl,True,0.4764580675071173,3
288,fa-en,bl,True,0.42872791112025777,3
289,fa-en,bl,True,0.21967565273788162,3
290,fa-en,bl,True,1.1332670428503198,3
291,fa-en,bl,False,-1.4067031860178436,5
292,fa-en,bl,True,-0.9461361353127234,5
293,fa-en,bl,True,-0.6286420322589594,5
294,fa-en,bl,False,-0.8302343111705819,5
295,fa-en,bl,True,-0.3359926791107329,5
296,fa-en,bl,True,-0.6014678975514528,5
297,fa-en,bl,False,-1.1525291470348447,5
298,fa-en,bl,False,-0.7360674633948932,5
299,fa-en,bl,False,-1.3072577125918856,5
300,fa-en,bl,False,-1.2034301067711624,5
301,fa-en,bl,True,-0.6253003469918943,5
302,fa-en,bl,True,-0.5965669326434148,5
303,fa-en,bl,True,-0.33109187573363086,5
304,fa-en,bl,True,0.5786057923425773,5
305,fa-en,bl,True,1.1025892261317511,5
306,fa-en,bl,True,-0.7317047713088556,5
307,fa-en,bl,True,-0.5642485428164421,5
308,fa-en,bl,True,-0.045693103322181745,5
309,fa-en,bl,True,-0.5996313279281875,5
310,fa-en,bl,True,0.26337811179392673,5
311,fa-en,bl,True,1.2959031504217933,5
312,fa-en,bl,False,-1.7494841117299673,2
313,fa-en,bl,True,-0.36335356877106095,2
314,fa-en,bl,True,0.4419710903184413,2
315,fa-en,bl,True,-0.7192134713919429,2
316,fa-en,bl,True,-0.6340577171204516,2
317,fa-en,bl,True,-0.3578474008976646,2
