SEGID,LANGPAIR,ANNOTYPE,BINLABEL,MEANSCORE,NUMANNOT
1,ko-en,fl,True,0.18265219391843837,10
2,ko-en,fl,True,0.8380452728925791,10
3,ko-en,fl,True,-0.11359821049207093,10
4,ko-en,fl,True,0.8777318303083732,10
5,ko-en,fl,True,1.0471397339892425,10
6,ko-en,fl,True,0.7411369047989982,10
7,ko-en,fl,True,0.7106743732640188,10
8,ko-en,fl,True,0.8725079531487496,10
9,ko-en,fl,False,-1.3047627566895827,10
10,ko-en,fl,True,-0.5414483760635236,10
11,ko-en,fl,True,0.5321918460280176,10
12,ko-en,fl,True,0.9562918868392561,10
13,ko-en,fl,True,0.9522684375315942,10
14,ko-en,fl,True,0.9451808252196046,10
15,ko-en,fl,True,0.9748495853938494,10
16,ko-en,fl,True,-0.4725750811576136,10
17,ko-en,fl,True,-0.15902363411258016,10
18,ko-en,fl,True,-0.4001748817718391,10
19,ko-en,fl,True,0.4425495659796345,10
20,ko-en,fl,True,0.835356827937613,10
21,ko-en,fl,True,0.11258758640864949,10
22,ko-en,fl,True,-0.2687375222972386,10
23,ko-en,fl,False,-0.9929021684498682,10
24,ko-en,fl,True,0.8353323749238803,10
25,ko-en,fl,True,0.7900266892282045,10
26,ko-en,fl,True,0.9638584718237887,10
27,ko-en,fl,True,0.5422868490112791,10
28,ko-en,fl,True,0.10548276400180798,10
29,ko-en,fl,True,0.18837248572045978,10
30,ko-en,fl,True,0.2478543784743085,10
31,ko-en,fl,True,0.12498157297566422,10
32,ko-en,fl,True,-0.5484605112255773,10
33,ko-en,fl,True,0.4311400768634902,10
34,ko-en,fl,False,-0.8375052538742522,10
35,ko-en,fl,True,1.0518633530976838,10
36,ko-en,fl,True,0.544353030072539,10
37,ko-en,fl,True,0.9639151066087545,10
38,ko-en,fl,True,0.9972971655259169,10
39,ko-en,fl,True,0.020847060237663605,10
40,ko-en,fl,True,0.44748880009032177,10
41,ko-en,fl,True,1.0269639351042852,10
42,ko-en,fl,True,1.0560553582375203,10
43,ko-en,fl,True,0.501659302868637,10
44,ko-en,fl,False,-0.8697199665214322,10
45,ko-en,fl,True,0.8226415551552122,10
